id,gender,age,date,course_name,before_arousal,before_subjective_preparation,before_anger,before_hate,before_contempt,before_disgust,before_fear,before_disappointment,before_shame,before_regret,before_guilt,before_sadness,before_compassion,before_relief,before_admiration,before_love,before_contentment,before_pleasure,before_joy,before_pride,before_amusement,before_interest,before_other_emotion,after_arousal,after_subjective_performance,after_anger,after_hate,after_contempt,after_disgust,after_fear,after_disappointment,after_shame,after_regret,after_guilt,after_sadness,after_compassion,after_relief,after_admiration,after_love,after_contentment,after_pleasure,after_joy,after_pride,after_amusement,after_interest,after_other_emotion,permission,data_recorder,course_code,credit,semester,requirement,course_level,course_prequisit,lecturer_name,lecturer_email,course_language,grade
246,female,19,########,A kutatásmódszertan alapjai,3,2,2,NA,NA,NA,5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,3,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,5,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
368,female,18,########,A kutatásmódszertan alapjai,5,4,NA,NA,NA,NA,4,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,5,NA,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,2,NA,NA,4,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
183,female,19,########,A kutatásmódszertan alapjai,4,3,NA,NA,NA,NA,3,NA,NA,NA,4,NA,NA,4,NA,NA,4,4,5,NA,5,NA,NA,2,2,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,5,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,4
119,female,19,########,A kutatásmódszertan alapjai,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2,NA,NA,3,NA,NA,NA,NA,5,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
102,female,19,########,A kutatásmódszertan alapjai,2,3,NA,NA,NA,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,kíváncsiság,2,2,3,NA,NA,NA,2,3,2,NA,4,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,4
273,male,23,########,A kutatásmódszertan alapjai,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,1,NA,NA,NA,NA,NA,2,3,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,1
445,female,21,########,A kutatásmódszertan alapjai,2,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,3,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,2
8,female,19,########,A kutatásmódszertan alapjai,5,4,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,4,NA,5,NA,5,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
6,female,19,########,A kutatásmódszertan alapjai,3,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,szorongás,2,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,5,NA,NA,4,NA,4,NA,NA,5,szorongás,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
126,female,19,########,A kutatásmódszertan alapjai,4,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
28,male,22,########,A kutatásmódszertan alapjai,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
300,female,18,########,A kutatásmódszertan alapjai,3,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4,4,NA,3,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5,NA,5,4,5,4,NA,5,5,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
348,female,19,########,A kutatásmódszertan alapjai,5,3,NA,NA,NA,NA,4,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
123,female,19,########,A kutatásmódszertan alapjai,4,3,NA,NA,NA,NA,4,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,3,NA,2,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,4,NA,3,NA,3,3,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
298,male,21,########,A kutatásmódszertan alapjai,4,3,NA,NA,NA,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,4,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,2,NA,NA,4,3,2,1,1,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
399,female,22,########,A kutatásmódszertan alapjai,2,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
351,female,19,########,A kutatásmódszertan alapjai,2,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,3,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,3,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
371,female,19,########,A kutatásmódszertan alapjai,5,3,NA,NA,NA,NA,5,2,4,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,3,NA,NA,NA,NA,2,3,NA,4,1,2,NA,4,NA,2,NA,NA,1,NA,1,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,4
120,female,19,########,A kutatásmódszertan alapjai,4,4,NA,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,5,NA,NA,3,NA,4,NA,4,4,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
401,female,19,########,A kutatásmódszertan alapjai,3,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,NA,3,NA,2,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,2,NA,NA,NA,3,3,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
394,female,18,########,A kutatásmódszertan alapjai,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,4
372,female,21,########,A kutatásmódszertan alapjai,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,3,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,4
262,female,20,########,A kutatásmódszertan alapjai,4,3,NA,NA,NA,NA,4,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,3,3,NA,2,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
272,female,20,########,A kutatásmódszertan alapjai,2,3,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA,3,NA,3,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
245,female,18,########,A kutatásmódszertan alapjai,4,2,NA,NA,NA,NA,4,NA,3,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,4
378,female,20,########,A kutatásmódszertan alapjai,4,2,NA,NA,NA,NA,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5,4,NA,2,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,5,NA,NA,3,4,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
131,female,20,########,A kutatásmódszertan alapjai,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,szorongás,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,5,NA,NA,5,NA,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,4
305,female,19,########,A kutatásmódszertan alapjai,4,3,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
81,male,20,########,A kutatásmódszertan alapjai,5,1,1,1,1,1,4,3,5,3,4,2,5,2,3,5,2,4,1,1,1,3,NA,4,5,1,1,1,1,4,2,2,2,4,2,3,5,5,5,5,5,5,5,5,5,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
106,female,21,########,A kutatásmódszertan alapjai,5,2,NA,NA,NA,NA,5,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,5,NA,NA,4,NA,5,NA,5,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
5,male,22,########,A kutatásmódszertan alapjai,4,3,NA,NA,NA,NA,4,1,NA,3,3,NA,NA,2,NA,NA,3,NA,NA,3,1,3,NA,3,3,NA,NA,NA,NA,5,NA,NA,4,4,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
90,female,18,########,A kutatásmódszertan alapjai,4,3,NA,NA,NA,2,5,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5,3,3,4,NA,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
171,female,18,########,A kutatásmódszertan alapjai,1,3,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
100,male,19,########,A kutatásmódszertan alapjai,3,3,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
200,female,20,########,A kutatásmódszertan alapjai,2,3,NA,NA,NA,NA,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
382,male,21,########,A kutatásmódszertan alapjai,3,3,NA,NA,NA,NA,2,NA,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,NA,3,3,4,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
195,female,18,########,A kutatásmódszertan alapjai,2,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
35,female,20,########,A kutatásmódszertan alapjai,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,4,2,5,4,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,5,NA,5,5,NA,4,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
130,male,20,########,A kutatásmódszertan alapjai,2,3,NA,NA,NA,NA,1,NA,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,NA,NA,3,3,3,2,4,4,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
10,female,19,########,A kutatásmódszertan alapjai,5,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,4,NA,4,5,NA,NA,NA,NA,2,2,NA,NA,NA,1,NA,NA,NA,NA,5,4,NA,NA,NA,5,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
79,female,22,########,A kutatásmódszertan alapjai,4,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,2,NA,4,NA,3,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
362,male,20,########,A kutatásmódszertan alapjai,4,2,4,NA,4,NA,5,5,5,5,5,4,4,NA,NA,NA,NA,4,NA,NA,NA,3,NA,3,2,2,NA,3,3,3,4,4,4,4,4,3,5,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,1
285,male,25,########,A kutatásmódszertan alapjai,4,3,NA,NA,NA,NA,4,3,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,5,NA,NA,2,NA,4,NA,4,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,4
32,male,19,########,A kutatásmódszertan alapjai,4,2,NA,NA,NA,NA,3,1,1,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,4,NA,NA,2,2,3,NA,1,2,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
333,female,23,########,A kutatásmódszertan alapjai,4,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,4,4,4,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,5,5,5,5,5,5,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
400,female,19,########,A kutatásmódszertan alapjai,4,3,3,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA,5,5,5,4,4,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
80,male,18,########,A kutatásmódszertan alapjai,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5,NA,4,4,4,4,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,4
138,female,19,########,A kutatásmódszertan alapjai,2,3,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,4,NA,NA,NA,NA,2,NA,NA,3,NA,4,1,4,NA,NA,NA,NA,3,NA,NA,5,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,2
167,male,20,########,A kutatásmódszertan alapjai,2,3,1,NA,NA,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,3,NA,4,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA,2,NA,NA,3,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
310,female,19,########,A kutatásmódszertan alapjai,4,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,4,NA,5,4,4,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
241,female,18,########,A kutatásmódszertan alapjai,5,3,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
278,female,22,########,A kutatásmódszertan alapjai,4,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,izgatottság,2,3,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
128,female,19,########,A kutatásmódszertan alapjai,4,3,NA,NA,NA,NA,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,3,3,NA,NA,NA,NA,2,3,NA,NA,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,5,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
116,female,19,########,A kutatásmódszertan alapjai,4,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,3,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,5,NA,4,4,NA,4,4,5,4,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
304,female,21,########,A kutatásmódszertan alapjai,5,3,NA,NA,NA,NA,5,NA,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,2,NA,NA,NA,NA,NA,5,5,NA,4,5,NA,5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,4
408,female,20,########,A kutatásmódszertan alapjai,5,3,NA,NA,NA,NA,5,NA,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
38,male,20,########,A kutatásmódszertan alapjai,5,3,NA,1,1,1,5,4,3,5,5,1,5,1,1,5,2,1,1,1,1,4,NA,5,4,NA,NA,NA,NA,1,2,3,4,5,1,1,5,3,5,3,5,5,3,5,5,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,NA
276,male,21,########,A kutatásmódszertan alapjai,2,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,3,NA,4,NA,1,4,NA,NA,NA,1,NA,3,NA,NA,NA,3,NA,1,NA,NA,3,NA,2,3,2,1,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,3
340,female,19,########,A kutatásmódszertan alapjai,4,3,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,1,3,NA,4,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,NA,3,NA,NA,1,1,3,NA,NA,NA,PSZB17-104; PSZB09-305,4,2018/19/1,Kollokvium (5),BA,NA,Magyaródi Tímea,magyarodi.timea@ppk.elte.hu,Hungarian,5
